125.8186306,-194.7785697,-83.52588599,98.30445574,-35.81863063,-2.13E-13,2160.793666,1,0,0,56.71348399,509.3604826,-468.1965631
113.4101508,-257.6979763,-89.84837901,167.5463553,-23.41015084,-2.86E-13,1929.994518,1,1,0,542.5007326,-327.2879638,-468.1965631
-5.833315726,-44.79386515,-31.10023386,36.55635066,95.83331573,-6.99E-14,489.2997107,0,1,0,-387.7816918,-6.987813622,-582.4718843
14.57421569,-116.9132529,-84.55257408,21.46582696,75.42578431,8.51E-15,768.7008051,0,1,1,611.6290052,395.4396997,-582.4718843
0.11133935,-17.81117755,-42.95522714,-15.23359531,-13.88866065,104,1746.51759,1,1,0,-791.6320765,-167.3107582,-582.4718843
-14.39219939,-36.4980981,-46.56045738,-96.94144452,104.3921994,-1.34E-14,1246.093672,0,1,0,-653.2708578,113.7396347,975.3661415
71.20943384,-98.1348568,-70.24517436,-11.61996884,18.79056616,-1.90E-13,366.0986209,0,0,0,585.6356687,559.3290655,975.3661415
73.15212476,-103.3962561,-79.68545028,3.081706397,16.84787524,-2.09E-13,1116.272075,0,0,0,585.6356687,634.6311051,818.999845
76.3781702,-118.8145033,-62.20374416,1.018247496,13.6218298,-2.51E-13,793.260644,0,0,0,585.6356687,803.8332523,780.3805591
78.21575901,-142.4014739,-10.42232984,-27.17619623,11.78424099,-2.85E-13,1125.312847,0,0,0,585.6356687,939.5228391,888.5893937
73.15212476,-112.402935,-34.5660596,-33.03100543,16.84787524,-2.09E-13,905.0060122,0,0,0,585.6356687,634.6311051,1131.732438
71.20943384,-98.1348568,-70.24517436,-11.61996884,18.79056616,-1.90E-13,1191.360427,0,0,0,585.6356687,559.3290655,975.3661415
75.64994154,-117.4600723,-44.39616479,-18.14376286,14.35005846,-2.40E-13,471.9808844,0,0,0,585.6356687,759.3290655,975.3661415
140.65731,-79.44542456,-88.50434017,-12.05023527,-50.65731001,-5.96E-15,1922.739487,1,0,0,-19.41612878,409.9914539,975.3661415
134.0655073,-85.03066111,-99.49446781,4.525128912,-44.06550731,8.19E-15,1148.40506,0,0,0,-19.41612878,485.2934935,818.999845
123.8495219,-100.4936356,-87.12399796,7.617633584,-33.84952193,2.98E-14,1272.91743,0,0,0,-19.41612878,654.4956407,780.3805591
118.4428729,-113.3542478,-59.3703208,-7.275431388,-28.44287294,4.90E-14,1402.687447,1,0,0,-19.41612878,790.1852275,888.5893937
118.4428729,-120.6438483,-29.87506227,-29.48108941,-28.44287294,5.22E-14,2072.085242,1,0,0,-19.41612878,790.1852275,1062.142889
123.8495219,-111.3639001,-31.37765756,-37.25844237,-33.84952193,2.98E-14,2213.511997,1,0,0,-19.41612878,654.4956407,1170.351724
134.0655073,-90.98250304,-61.34932708,-27.66816987,-44.06550731,1.83E-15,646.3032594,0,0,0,-19.41612878,485.2934935,1131.732438
140.65731,-79.44542456,-88.50434017,-12.05023527,-50.65731001,-5.96E-15,914.7079712,0,0,0,-19.41612878,409.9914539,975.3661415
126.074624,-97.04041074,-71.49771888,-11.46187038,-36.07462397,2.39E-14,2031.73714,1,0,0,-19.41612878,609.9914539,975.3661415
149.0709057,-104.9243344,-64.11594775,-10.95971787,-59.07090568,-8.84E-15,1638.605045,1,1,0,-605.2014078,-503.3878101,818.999845
-94.76746527,-109.3634588,-56.08407035,-14.55247086,184.7674653,-6.38E-13,2230.417167,1,0,0,-3.99954382,-740.1693408,975.3661415
-95.29314451,-100.580032,-83.12973332,3.70976536,185.2931445,-5.83E-13,1069.396241,0,0,0,-3.99954382,-664.8673012,818.999845
-97.02283801,-85.7181972,-102.7637093,8.481906516,187.022838,-4.64E-13,1976.529901,1,0,0,-3.99954382,-495.665154,780.3805591
-99.46849136,-73.18283833,-101.960572,-4.856589635,189.4684914,-3.69E-13,820.5781666,0,0,0,-3.99954382,-359.9755672,888.5893937
-99.46849136,-76.91713962,-81.35059409,-21.7322663,189.4684914,-3.69E-13,1576.744325,1,0,0,-3.99954382,-359.9755672,1062.142889
-97.02283801,-93.38616504,-54.36296171,-32.25087325,187.022838,-4.62E-13,1275.139735,0,0,0,-3.99954382,-495.665154,1170.351724
-95.29314451,-108.5124919,-40.17814497,-31.30936314,185.2931445,-5.83E-13,1148.172313,0,0,0,-3.99954382,-664.8673012,1131.732438
-94.76746527,-109.3634588,-56.08407035,-14.55247086,184.7674653,-6.38E-13,2028.042465,1,0,0,-3.99954382,-740.1693408,975.3661415
-96.46908221,-90.10266096,-78.90747842,-10.98986062,186.4690822,-4.95E-13,756.4771554,0,0,0,-3.99954382,-540.1693408,975.3661415
-47.49784547,-155.6412496,-39.96152411,15.60277374,137.4978455,-2.83E-15,1783.594373,1,0,0,850.4181169,-928.1207485,352.6660868
-40.80630884,-143.073184,-69.50285215,32.57603619,130.8063088,-4.89E-15,556.7078155,0,0,0,850.4181169,-758.9186013,314.0468008
-34.09786875,-129.1780848,-83.23644039,32.41452521,124.0978687,-9.76E-15,1416.582348,1,0,0,850.4181169,-623.2290146,422.2556355
-34.09786875,-122.144458,-75.85929034,18.00374832,124.0978687,-6.58E-15,1922.786028,1,0,0,850.4181169,-623.2290146,595.8091311
-40.80630884,-130.7609854,-50.61895881,1.379944223,130.8063088,-3.30E-15,1940.298935,1,0,0,850.4181169,-758.9186013,704.0179657
-47.49784547,-156.7208368,-6.023972778,-17.25519042,137.4978455,-6.01E-15,1983.720824,1,0,0,850.4181169,-928.1207485,665.3986798
-42.72931122,-138.1078605,-57.49957927,15.60743973,132.7293112,-4.01E-15,417.6338524,0,0,0,850.4181169,-803.4227881,509.0323833
-30.09350069,-121.1337316,-86.95327618,28.08700778,120.0935007,1.07E-14,585.2052319,0,0,0,850.4181169,-553.5042542,509.0323833
-25.29705667,-126.0455256,-97.86613734,43.91166296,115.2970567,5.59E-15,1061.090264,0,0,0,850.4181169,-478.2022146,352.6660868
-12.65192792,-122.9401773,-109.621452,52.56162934,102.6519279,-8.96E-15,1215.301179,0,0,0,850.4181169,-309.0000674,314.0468008
-0.856535782,-111.4527877,-113.1958526,44.64864024,90.85653578,-2.15E-14,1968.229673,1,0,0,850.4181169,-173.3104807,422.2556355
-0.856535782,-101.3850678,-105.5062641,26.89133198,90.85653578,-1.83E-14,772.8808098,0,0,0,850.4181169,-173.3104807,595.8091311
-12.65192792,-102.128024,-92.95147795,15.07950196,102.6519279,-7.37E-15,1514.475555,1,0,0,850.4181169,-309.0000674,704.0179657
-25.29705667,-111.3680508,-84.77063155,16.13868237,115.2970567,8.77E-15,875.0188978,0,0,0,850.4181169,-478.2022146,665.3986798
-30.09350069,-121.1337316,-86.95327618,28.08700778,120.0935007,1.07E-14,1896.538774,1,0,0,850.4181169,-553.5042542,509.0323833
-16.2245396,-111.5212926,-101.8782486,33.39954128,106.2245396,-4.36E-15,334.0595862,0,0,0,850.4181169,-353.5042542,509.0323833
-30.09350069,-135.7989456,-92.28796581,48.08691139,120.0935007,2.03E-14,1779.256523,1,0,0,850.4181169,-553.5042542,255.4998762
-25.29705667,-145.2001328,-96.70364281,61.90377562,115.2970567,1.24E-14,1350.167929,1,1,0,850.4181169,-478.2022146,99.13357972
-42.99838822,-125.3840713,-115.1632422,60.54731352,132.9983882,4.01E-14,1011.655713,0,0,0,575.4637119,-553.5042542,255.4998762
-37.83023441,-137.8254079,-119.8715423,77.69695014,127.8302344,2.26E-14,2069.361772,1,1,0,575.4637119,-478.2022146,99.13357972
20.60433191,-127.2057184,-111.0701401,58.27585846,69.39566809,-1.56E-13,1447.074285,1,0,0,908.0043414,82.73540622,255.4998762
26.44380014,-141.71766,-107.4289016,69.14656162,63.55619986,-1.71E-13,683.2476069,0,1,0,908.0043414,158.0374459,99.13357972
41.28662215,-140.7751493,-94.42861599,55.20376527,48.71337785,-2.24E-13,1284.285826,0,0,0,932.1034051,405.2508814,171.7599296
43.07432606,-147.5055165,-89.96553194,57.47104848,46.92567394,-2.33E-13,500.5157918,0,1,0,932.1034051,480.552921,15.39363315
58.67668561,-122.3488521,-122.1267027,64.47555479,31.32331439,-3.65E-13,971.3775561,0,0,0,660.6871171,405.2508814,255.4998762
62.21329623,-139.9716116,-113.7320271,73.70363876,27.78670377,-3.95E-13,1150.727595,0,1,0,660.6871171,480.552921,99.13357972
29.79622415,-95.13433029,-111.711616,26.84594633,60.20377585,7.16E-15,1046.476147,0,0,0,793.8,138.4395903,605.8109589
36.08210745,-106.3130562,-117.0248413,43.33789748,53.91789255,7.66E-15,841.8946591,0,0,0,793.8,213.7416299,449.4446624
47.60161461,-114.940935,-109.250183,44.19111806,42.39838539,1.47E-14,1214.107317,0,0,0,793.8,382.943777,410.8253764
54.47899401,-115.2174121,-95.15064766,30.36805979,35.52100599,2.08E-14,587.5944181,0,0,0,793.8,518.6333638,519.034211
54.47899401,-109.0601333,-85.14029575,14.20042903,35.52100599,2.08E-14,1765.100327,1,0,0,793.8,518.6333638,692.5877067
47.60161461,-99.34692126,-86.42334599,5.770267247,42.39838539,1.47E-14,315.1476255,0,0,0,793.8,382.943777,800.7965413
36.08210745,-92.40552189,-98.04524284,10.45076474,53.91789255,1.40E-14,2131.491209,1,0,0,793.8,213.7416299,762.1772554
29.79622415,-95.13433029,-111.711616,26.84594633,60.20377585,7.16E-15,2299.191179,1,0,0,793.8,138.4395903,605.8109589
44.91371109,-102.0844182,-103.5190855,25.60350368,45.08628891,1.35E-14,437.1202854,0,0,0,793.8,338.4395903,605.8109589
-28.19720247,-84.57739616,-119.3840566,23.96145277,118.1972025,-5.14E-15,1538.130332,1,0,0,554.0775776,-363.9,631.51872
-19.13005228,-89.19154231,-133.9946341,43.1861764,109.1300523,-8.32E-15,1855.411101,1,0,0,554.0775776,-288.5979604,475.1524235
7.904137719,-83.55041601,-144.630797,48.18121303,82.09586228,-6.85E-15,2116.801292,1,0,0,554.0775776,-119.3958132,436.5331376
32.36597643,-70.36982236,-139.6589207,30.02874302,57.63402357,-8.58E-15,1630.534563,1,0,0,554.0775776,16.29377358,544.7419722
32.36597643,-63.1602918,-125.0978005,8.258092328,57.63402357,-5.40E-15,689.5227925,0,0,0,554.0775776,16.29377358,718.2954678
7.904137719,-64.99106762,-113.2494974,-1.759434996,82.09586228,-5.26E-15,529.6163416,0,0,0,554.0775776,-119.3958132,826.5043024
-19.13005228,-74.80282052,-110.9291466,5.731967128,109.1300523,-8.32E-15,1426.590994,1,0,0,554.0775776,-288.5979604,787.8850165
-28.19720247,-84.57739616,-119.3840566,23.96145277,118.1972025,-5.14E-15,2234.152874,1,0,0,554.0775776,-363.9,631.51872
1.29E-14,-70.59534249,-129.8938192,20.48916173,90,-7.02E-15,863.820342,0,0,0,554.0775776,-163.9,631.51872
66.19833774,-68.45664116,-145.3859946,33.84263578,23.80166226,-6.35E-14,1574.596899,1,0,0,472.9590335,162.3786883,505.2648046
71.78528989,-95.24620898,-149.0258954,64.27210437,18.21471011,-7.97E-14,400.1687814,0,0,0,472.9590335,237.6807279,348.8985081
78.40993083,-110.0149514,-135.2401021,65.25505354,11.59006917,-1.24E-13,2155.557991,1,0,0,472.9590335,406.8828751,310.2792222
81.11014044,-107.6726131,-119.4679093,47.14052238,8.889859559,-1.60E-13,1716.232775,1,0,0,472.9590335,542.5724618,418.4880568
81.11014044,-96.66483138,-111.547436,28.21226736,8.889859559,-1.57E-13,824.608234,0,0,0,472.9590335,542.5724618,592.0415525
78.40993083,-80.56858718,-115.4640656,16.03265275,11.59006917,-1.22E-13,1493.5749,1,0,0,472.9590335,406.8828751,700.2503871
71.78528989,-66.26627407,-129.2542038,15.52047784,18.21471011,-7.97E-14,1218.593792,0,0,0,472.9590335,237.6807279,661.6311011
66.19833774,-68.45664116,-145.3859946,33.84263578,23.80166226,-6.35E-14,1947.954998,1,0,0,472.9590335,162.3786883,505.2648046
77.15194189,-86.74352247,-132.3114845,39.05500696,12.84805811,-1.12E-13,1157.714898,0,0,0,472.9590335,362.3786883,505.2648046
187.9557315,-168.2792713,-104.7471654,93.02643662,-97.95573148,-1.46E-13,1716.929727,1,1,0,-321.4958232,-32.49171155,-287.094461
71.7957232,19.10975375,-47.08348024,-105.8596819,18.66187936,-91.80607433,1238.946548,0,0,0,4.580009374,-1164.095526,330.1769915
68.75552242,22.38312274,-67.86792187,-94.1496091,20.87877155,-85.64355455,386.7073723,0,1,0,-11.35741645,-1034.882851,444.9415284
87.06216337,-8.168093384,-32.37289471,-105.7830768,30.40583611,-70.39151335,2137.281067,1,1,0,774.0765276,-978.3317862,126.2079329
-34.76014068,-88.33253353,-22.82063395,-98.26762423,132.9776576,-139.2947113,332.6907185,0,0,0,303.7117601,-214.2782468,1275.6105
-61.02384888,-101.9269767,-24.04979289,-107.1247882,153.2947681,-168.2207841,1381.161216,1,0,0,321.1086416,-504.6592068,1160.815372
-66.53964112,-84.58111752,-62.60345098,-95.867763,156.2240645,-179.212185,835.9411818,0,0,0,254.5757114,-487.243887,1001.470175
-66.39056857,-67.57000724,-83.54105486,-91.64051877,156.1561595,-178.8834565,850.641669,0,0,0,193.4781034,-344.0462002,924.7738871
-50.45747482,-56.46158235,-84.53020035,-78.95830959,145.9658662,-153.0312932,750.0693728,0,0,0,183.8235626,-182.896925,988.4803767
-18.54122386,-62.450753,-62.85128893,-78.82736866,118.4628074,-130.3160901,858.5606602,0,0,0,232.882155,-125.1447527,1144.617358
-34.76014068,-88.33253353,-22.82063395,-98.26762423,132.9776576,-139.2947113,1553.32994,1,0,0,303.7117601,-214.2782468,1275.6105
-55.02,-77.03,-58.17,-89.61,149.34,-158.78,1441.486123,1,0,0,261.7937392,-320.2067553,1111.226709
29.70526218,-73.25062136,-56.22949531,-79.22728786,131.5883574,-160.2722111,1234.199568,0,0,0,331.5425163,176.0700974,1153.184116
16.4289225,-96.23942417,-23.83800058,-96.39315841,142.8145179,-170.788184,629.6089555,0,0,0,490.7146,160.3934165,1220.558483
5.74149055,-103.3005089,-24.91787348,-99.22482026,150.8090166,-183.850926,2103.67656,1,0,0,633.046601,93.22305596,1147.410961
-0.865376703,-92.2786033,-57.12358792,-88.28555338,154.8439381,-195.3513201,1058.293262,0,0,0,651.3596196,25.13966726,988.823126
-3.110613931,-76.82434409,-83.82617509,-81.27928466,155.9739221,-200.0158346,1723.254078,1,0,0,531.8635792,7.411430754,864.2148526
3.397154031,-61.1562332,-94.71505634,-74.84591439,152.3453108,-187.57304,2161.514081,1,0,0,364.5414355,53.38807013,867.4187121
25.3152224,-57.94162337,-83.8518227,-68.98137813,135.4012015,-163.2738986,2142.579986,1,0,0,275.3901755,128.4482382,996.0221329
29.70526218,-73.25062136,-56.22949531,-79.22728786,131.5883574,-160.2722111,399.9616427,0,0,0,331.5425163,176.0700974,1153.184116
7.86,-77.03,-67.59,-80.17,149.34,-180.79,2006.591154,1,0,0,468.3512182,92.01056804,1033.947483
11.31137873,-15.49762007,-69.7736699,-97.12240437,180.6274549,-218.0601789,1480.009345,1,1,0,-1022.78683,-191.6515587,390.6230547
11.24880076,-45.21757471,-18.92951778,12.14020512,-4.66760462,97.62542601,1996.341301,1,1,0,-751.7386262,-550.5076447,772.6717106
5.497237088,-18.26345021,-79.0670292,44.06827041,-3.71336105,13.48735107,354.5831931,0,1,0,-643.5176673,-441.8864606,539.1935222
2.680006516,-4.414777191,-99.45158955,55.54543348,-7.847310956,48.68405966,1906.450477,1,1,0,-514.318284,-365.2954273,324.7162841
-60.53136393,18.70923355,-98.10194534,-69.7996496,202.2434288,-4.603304728,782.8584363,0,0,0,-371.759513,741.5845044,555.9559903
-58.63398423,35.02575546,-109.6034452,-72.04726032,200.6355196,-1.8453752,1576.3279,1,0,0,-376.0146991,701.0152654,387.2644194
-54.55781612,40.95423025,-99.2661974,-81.19303919,197.3705741,5.680767265,504.1342531,0,0,0,-482.2037386,761.5513108,264.0569078
-52.45337777,29.63408396,-75.37919736,-88.95242069,195.827513,10.6965758,436.130519,0,0,0,-610.3641191,877.6077638,279.1112246
-52.88619202,12.78006021,-53.90751382,-94.63350661,196.1349248,9.590366657,793.168848,0,1,0,-663.9884599,961.7917482,421.0911623
-48.1945601,-10.75889449,-70.93503682,-69.1048061,181.8323049,-53.48114604,1855.924093,1,1,0,-514.1002634,883.8195782,623.4742914
-130.5234192,-175.4073502,-21.12160488,-111.4778532,14.11805042,13.56881791,858.8574677,0,1,0,-1146.718873,-590.02329,-156.5261121
-75.77522913,-178.6671727,-18.4926585,-115.732733,11.2217928,14.08671172,1019.568743,0,0,0,-68.45358836,-1287.79104,-156.5261121
-74.61762852,-156.6847839,-65.01913811,-95.17442564,12.03921034,18.15587349,1061.36036,0,0,0,-89.7258318,-1115.892394,-145.6099337
-72.45157011,-158.6557975,-78.47085282,-85.85817988,13.69928174,24.41873258,2227.952706,1,1,0,-84.78860898,-997.9515765,-272.8357304
89.5965546,-152.4058734,-74.47520768,-64.24939959,170.9051315,7.422087323,1652.500115,1,0,0,-47.72763835,1046.903345,-99.42546761
90.5119674,-136.5207945,-91.63528369,-57.45615767,171.1939868,13.0082298,1778.14388,1,0,0,-63.4400843,945.2243622,40.34333919
92.06223733,-130.2320311,-84.63654869,-60.72886591,171.4803997,23.13795919,409.3121512,0,0,0,-90.42452675,991.5828013,205.3995443
92.67519854,-141.6479594,-56.85474832,-73.00057795,171.5183825,27.2775565,1373.144965,1,0,0,-108.3611302,1151.069812,271.4524587
92.15459144,-171.4740618,-5.289910995,-98.21927144,171.4889152,23.75900676,1767.518553,1,0,0,-103.7432663,1303.588422,188.7628907
90.00287638,-168.4308652,-39.76812727,-80.52645589,171.0436526,9.857260497,387.3673953,0,0,0,-55.11898118,1220.053402,-108.6581138
89.5965546,-152.4058734,-74.47520768,-64.24939959,170.9051315,7.422087323,769.4475863,0,0,0,-47.72763835,1046.903345,-99.42546761
91.18,-149.34,-61.31,-70.73,171.35,17.29,1689.843786,1,0,0,-78.4091297,1141.815879,73.92463184
89.28181952,-177.4988714,-74.5328256,-63.29972319,170.1025558,8.383142871,1478.377597,1,0,0,-43.7770773,855.1080298,-524.2088445
90.42881084,-161.6648824,-91.66430707,-56.97679292,170.882908,13.47835852,1267.186552,0,0,0,-60.91122154,822.4509071,-354.6189
92.09788687,-155.4030175,-84.5940396,-61.3812493,171.8632613,22.50744878,1548.92528,1,0,0,-89.2491289,934.5185518,-225.1638041
92.70896319,-166.8393379,-56.77744388,-73.96920766,172.1641709,26.33686558,2026.967509,1,0,0,-107.4517771,1106.921742,-233.3258844
92.23346717,-195.6856346,-6.872553361,-98.00000048,171.9326064,23.33579922,827.0698673,0,1,0,-101.8122009,1209.837358,-372.958928
142.8154581,-179.6517368,-68.46254001,-57.80757648,153.0308819,7.531274173,554.2557204,0,0,0,-717.0338092,502.5985061,-571.6888466
145.7301678,-164.0222553,-90.12093964,-46.82581428,154.6390454,13.0482221,1599.795781,1,0,0,-689.1030184,427.2482229,-417.8609506
150.3546562,-155.8249403,-88.35246019,-47.61398952,156.7013289,23.11434198,694.3409676,0,0,0,-798.0603263,411.5377651,-283.6882916
152.0768739,-164.0711183,-64.0396989,-59.86520551,157.2874398,27.25904811,830.5865997,0,0,0,-961.8586578,467.2974279,-270.2056184
150.6203618,-187.6766321,-22.42993508,-81.10941966,156.7987276,23.74060171,1031.801897,0,0,0,-1057.154528,552.5390479,-387.565659
144.1189266,-196.4926975,-29.90586008,-77.38672811,153.7759406,9.920567382,444.205766,0,0,0,-860.8202436,580.8483146,-629.3364364
142.8154581,-179.6517368,-68.46254001,-57.80757648,153.0308819,7.531274173,341.9758486,0,0,0,-717.0338092,502.5985061,-571.6888466
147.77,-174.5,-61.31,-61.31,155.63,17.29,1372.267214,1,0,0,-870.8883982,506.449033,-443.962816
57.56397792,-158.2868167,-66.36178528,-58.85294166,137.3229971,8.145522803,831.2974294,0,1,0,701.8446635,815.4279522,-218.1663246
19.48152006,-117.3466297,-63.38812866,-16.84856876,69.29521078,-30.88220454,1930.685544,1,1,1,1029.858053,930.5326079,182.7160028
